Segment,AnnualFee,CashBackRate,IntroAPR,DigitalFeature,APR,Perk,Profit
Region - West,$95 ,1%,0% for 18 months,Basic App,15%,Airport Lounge,34.35079958
Region - West,$95 ,1%,0% for 18 months,Basic App,15%,Travel Insurance,33.90131006
Region - West,$95 ,1%,0% for 18 months,Basic App,20%,None,195.5976922
Region - West,$95 ,1%,0% for 18 months,Basic App,20%,Airport Lounge,222.3887108
Region - West,$95 ,1%,0% for 18 months,Basic App,20%,Travel Insurance,218.047008
Region - West,$95 ,1%,0% for 18 months,Basic App,25%,None,197.2424183
Region - West,$95 ,1%,0% for 18 months,Basic App,25%,Airport Lounge,275.0337105
Region - West,$95 ,1%,0% for 18 months,Basic App,25%,Travel Insurance,267.6067901
Region - West,$95 ,1%,0% for 18 months,Basic App,30%,None,128.8352877
Region - West,$95 ,1%,0% for 18 months,Basic App,30%,Airport Lounge,210.2371485
Region - West,$95 ,1%,0% for 18 months,Basic App,30%,Travel Insurance,202.5864395
Region - West,$95 ,1%,0% for 18 months,Spend Insights,15%,None,94.91375407
Region - West,$95 ,1%,0% for 18 months,Spend Insights,15%,Airport Lounge,29.59531716
Region - West,$95 ,1%,0% for 18 months,Spend Insights,15%,Travel Insurance,29.34146401
Region - West,$95 ,1%,0% for 18 months,Spend Insights,20%,None,248.4137988
Region - West,$95 ,1%,0% for 18 months,Spend Insights,20%,Airport Lounge,252.8728161
Region - West,$95 ,1%,0% for 18 months,Spend Insights,20%,Travel Insurance,249.4465722
Region - West,$95 ,1%,0% for 18 months,Spend Insights,25%,None,271.6878536
Region - West,$95 ,1%,0% for 18 months,Spend Insights,25%,Airport Lounge,338.9901908
Region - West,$95 ,1%,0% for 18 months,Spend Insights,25%,Travel Insurance,332.1717461
Region - West,$95 ,1%,0% for 18 months,Spend Insights,30%,None,192.5457902
Region - West,$95 ,1%,0% for 18 months,Spend Insights,30%,Airport Lounge,286.2712438
Region - West,$95 ,1%,0% for 18 months,Spend Insights,30%,Travel Insurance,277.7259099
Region - West,$95 ,1%,0% for 18 months,Budget Coaching,15%,None,89.55338573
Region - West,$95 ,1%,0% for 18 months,Budget Coaching,15%,Airport Lounge,21.34656253
Region - West,$95 ,1%,0% for 18 months,Budget Coaching,15%,Travel Insurance,21.17320335
Region - West,$95 ,1%,0% for 18 months,Budget Coaching,20%,None,249.423191
Region - West,$95 ,1%,0% for 18 months,Budget Coaching,20%,Airport Lounge,249.161165
Region - West,$95 ,1%,0% for 18 months,Budget Coaching,20%,Travel Insurance,245.9456828
Region - West,$95 ,1%,0% for 18 months,Budget Coaching,25%,None,277.3776564
Region - West,$95 ,1%,0% for 18 months,Budget Coaching,25%,Airport Lounge,340.4895478
Region - West,$95 ,1%,0% for 18 months,Budget Coaching,25%,Travel Insurance,333.9145499
Region - West,$95 ,1%,0% for 18 months,Budget Coaching,30%,None,199.1586468
Region - West,$95 ,1%,0% for 18 months,Budget Coaching,30%,Airport Lounge,291.8297865
Region - West,$95 ,1%,0% for 18 months,Budget Coaching,30%,Travel Insurance,283.3666094
Region - West,$95 ,2%,None,Basic App,15%,None,425.7251249
Region - West,$95 ,2%,None,Basic App,15%,Airport Lounge,467.218597
Region - West,$95 ,2%,None,Basic App,15%,Travel Insurance,461.6637125
Region - West,$95 ,2%,None,Basic App,20%,None,468.2629201
Region - West,$95 ,2%,None,Basic App,20%,Airport Lounge,602.1297818
Region - West,$95 ,2%,None,Basic App,20%,Travel Insurance,591.2892457
Region - West,$95 ,2%,None,Basic App,25%,None,397.9787537
Region - West,$95 ,2%,None,Basic App,25%,Airport Lounge,586.8335896
Region - West,$95 ,2%,None,Basic App,25%,Travel Insurance,571.9619925
Region - West,$95 ,2%,None,Basic App,30%,None,248.1226595
Region - West,$95 ,2%,None,Basic App,30%,Airport Lounge,423.1048227
Region - West,$95 ,2%,None,Basic App,30%,Travel Insurance,408.3274377
Region - West,$95 ,2%,None,Spend Insights,15%,None,499.0557727
Region - West,$95 ,2%,None,Spend Insights,15%,Airport Lounge,503.8295052
Region - West,$95 ,2%,None,Spend Insights,15%,Travel Insurance,499.9429807
Region - West,$95 ,2%,None,Spend Insights,20%,None,592.4348265
Region - West,$95 ,2%,None,Spend Insights,20%,Airport Lounge,687.9032268
Region - West,$95 ,2%,None,Spend Insights,20%,Travel Insurance,679.4255526
Region - West,$95 ,2%,None,Spend Insights,25%,None,543.6490724
Region - West,$95 ,2%,None,Spend Insights,25%,Airport Lounge,718.493937
Region - West,$95 ,2%,None,Spend Insights,25%,Travel Insurance,705.1485659
Region - West,$95 ,2%,None,Spend Insights,30%,None,368.680696
Region - West,$95 ,2%,None,Spend Insights,30%,Airport Lounge,571.1736138
Region - West,$95 ,2%,None,Spend Insights,30%,Travel Insurance,555.0645862
Region - West,$95 ,2%,None,Budget Coaching,15%,None,500.3006773
Region - West,$95 ,2%,None,Budget Coaching,15%,Airport Lounge,499.571003
Region - West,$95 ,2%,None,Budget Coaching,15%,Travel Insurance,495.9260994
Region - West,$95 ,2%,None,Budget Coaching,20%,None,601.4773303
Region - West,$95 ,2%,None,Budget Coaching,20%,Airport Lounge,689.7795295
Region - West,$95 ,2%,None,Budget Coaching,20%,Travel Insurance,681.694726
Region - West,$95 ,2%,None,Budget Coaching,25%,None,558.0319632
Region - West,$95 ,2%,None,Budget Coaching,25%,Airport Lounge,727.3035389
Region - West,$95 ,2%,None,Budget Coaching,25%,Travel Insurance,714.3584044
Region - West,$95 ,2%,None,Budget Coaching,30%,None,382.964913
Region - West,$95 ,2%,None,Budget Coaching,30%,Airport Lounge,585.4005586
Region - West,$95 ,2%,None,Budget Coaching,30%,Travel Insurance,569.3928271
Region - West,$95 ,2%,0% for 12 months,Basic App,15%,None,153.2919236
Region - West,$95 ,2%,0% for 12 months,Basic App,15%,Airport Lounge,84.99998368
Region - West,$95 ,2%,0% for 12 months,Basic App,15%,Travel Insurance,84.50162644
Region - West,$95 ,2%,0% for 12 months,Basic App,20%,None,333.5847292
Region - West,$95 ,2%,0% for 12 months,Basic App,20%,Airport Lounge,326.6547398
Region - West,$95 ,2%,0% for 12 months,Basic App,20%,Travel Insurance,323.5185016
Region - West,$95 ,2%,0% for 12 months,Basic App,25%,None,373.3591724
Region - West,$95 ,2%,0% for 12 months,Basic App,25%,Airport Lounge,433.5157405
Region - West,$95 ,2%,0% for 12 months,Basic App,25%,Travel Insurance,427.0224837
Region - West,$95 ,2%,0% for 12 months,Basic App,30%,None,282.4210486
Region - West,$95 ,2%,0% for 12 months,Basic App,30%,Airport Lounge,389.4050133
Region - West,$95 ,2%,0% for 12 months,Basic App,30%,Travel Insurance,380.0425054
Region - West,$95 ,2%,0% for 12 months,Spend Insights,15%,None,159.4448493
Region - West,$95 ,2%,0% for 12 months,Spend Insights,15%,Airport Lounge,79.49106976
Region - West,$95 ,2%,0% for 12 months,Spend Insights,15%,Travel Insurance,79.20346826
Region - West,$95 ,2%,0% for 12 months,Spend Insights,20%,None,377.4202134
Region - West,$95 ,2%,0% for 12 months,Spend Insights,20%,Airport Lounge,342.7554341
Region - West,$95 ,2%,0% for 12 months,Spend Insights,20%,Travel Insurance,340.6611705
Region - West,$95 ,2%,0% for 12 months,Spend Insights,25%,None,454.4033706
Region - West,$95 ,2%,0% for 12 months,Spend Insights,25%,Airport Lounge,479.733052
Region - West,$95 ,2%,0% for 12 months,Spend Insights,25%,Travel Insurance,474.9447901
Region - West,$95 ,2%,0% for 12 months,Spend Insights,30%,None,379.3863899
Region - West,$95 ,2%,0% for 12 months,Spend Insights,30%,Airport Lounge,468.4442688
Region - West,$95 ,2%,0% for 12 months,Spend Insights,30%,Travel Insurance,460.2913978
Region - West,$95 ,2%,0% for 12 months,Budget Coaching,15%,None,152.1463303
Region - West,$95 ,2%,0% for 12 months,Budget Coaching,15%,Airport Lounge,70.42587828
Region - West,$95 ,2%,0% for 12 months,Budget Coaching,15%,Travel Insurance,70.1860525
Region - West,$95 ,2%,0% for 12 months,Budget Coaching,20%,None,374.8611736
Region - West,$95 ,2%,0% for 12 months,Budget Coaching,20%,Airport Lounge,336.1696329
Region - West,$95 ,2%,0% for 12 months,Budget Coaching,20%,Travel Insurance,334.2306006
Region - West,$95 ,2%,0% for 12 months,Budget Coaching,25%,None,457.4423721
Region - West,$95 ,2%,0% for 12 months,Budget Coaching,25%,Airport Lounge,476.9230003
Region - West,$95 ,2%,0% for 12 months,Budget Coaching,25%,Travel Insurance,472.4084387
Region - West,$95 ,2%,0% for 12 months,Budget Coaching,30%,None,387.1175427
Region - West,$95 ,2%,0% for 12 months,Budget Coaching,30%,Airport Lounge,470.957714
Region - West,$95 ,2%,0% for 12 months,Budget Coaching,30%,Travel Insurance,463.1143344
Region - West,$95 ,2%,0% for 18 months,Basic App,15%,None,-46.21524309
Region - West,$95 ,2%,0% for 18 months,Basic App,15%,Airport Lounge,-143.2279208
Region - West,$95 ,2%,0% for 18 months,Basic App,15%,Travel Insurance,-142.6210396
Region - West,$95 ,2%,0% for 18 months,Basic App,20%,None,183.1021545
Region - West,$95 ,2%,0% for 18 months,Basic App,20%,Airport Lounge,126.5081054
Region - West,$95 ,2%,0% for 18 months,Basic App,20%,Travel Insurance,125.6105975
Region - West,$95 ,2%,0% for 18 months,Basic App,25%,None,277.8038612
Region - West,$95 ,2%,0% for 18 months,Basic App,25%,Airport Lounge,273.758044
Region - West,$95 ,2%,0% for 18 months,Basic App,25%,Travel Insurance,270.6270192
Region - West,$95 ,2%,0% for 18 months,Basic App,30%,None,240.303513
Region - West,$95 ,2%,0% for 18 months,Basic App,30%,Airport Lounge,287.4190166
Region - West,$95 ,2%,0% for 18 months,Basic App,30%,Travel Insurance,281.8275487
Region - West,$95 ,2%,0% for 18 months,Spend Insights,15%,None,-58.45468034
Region - West,$95 ,2%,0% for 18 months,Spend Insights,15%,Airport Lounge,-157.3802155
Region - West,$95 ,2%,0% for 18 months,Spend Insights,15%,Travel Insurance,-156.9740667
Region - West,$95 ,2%,0% for 18 months,Spend Insights,20%,None,195.9744826
Region - West,$95 ,2%,0% for 18 months,Spend Insights,20%,Airport Lounge,124.2973348
Region - West,$95 ,2%,0% for 18 months,Spend Insights,20%,Travel Insurance,123.7476752
Region - West,$95 ,2%,0% for 18 months,Spend Insights,25%,None,321.1442087
Region - West,$95 ,2%,0% for 18 months,Spend Insights,25%,Airport Lounge,290.4713691
Region - West,$95 ,2%,0% for 18 months,Spend Insights,25%,Travel Insurance,288.3241608
Region - West,$95 ,2%,0% for 18 months,Spend Insights,30%,None,306.2531999
Region - West,$95 ,2%,0% for 18 months,Spend Insights,30%,Airport Lounge,328.8069008
Region - West,$95 ,2%,0% for 18 months,Spend Insights,30%,Travel Insurance,324.3703365
Region - West,$95 ,2%,0% for 18 months,Budget Coaching,15%,None,-67.87703294
Region - West,$95 ,2%,0% for 18 months,Budget Coaching,15%,Airport Lounge,-167.404001
Region - West,$95 ,2%,0% for 18 months,Budget Coaching,15%,Travel Insurance,-166.9978791
Region - West,$95 ,2%,0% for 18 months,Budget Coaching,20%,None,189.6129986
Region - West,$95 ,2%,0% for 18 months,Budget Coaching,20%,Airport Lounge,115.6661082
Region - West,$95 ,2%,0% for 18 months,Budget Coaching,20%,Travel Insurance,115.1842222
Region - West,$95 ,2%,0% for 18 months,Budget Coaching,25%,None,319.0061622
Region - West,$95 ,2%,0% for 18 months,Budget Coaching,25%,Airport Lounge,284.1731752
Region - West,$95 ,2%,0% for 18 months,Budget Coaching,25%,Travel Insurance,282.1870895
Region - West,$95 ,2%,0% for 18 months,Budget Coaching,30%,None,308.8226901
Region - West,$95 ,2%,0% for 18 months,Budget Coaching,30%,Airport Lounge,326.25082
Region - West,$95 ,2%,0% for 18 months,Budget Coaching,30%,Travel Insurance,322.0582759
Region - West,$95 ,3%,None,Basic App,15%,None,367.2384956
Region - West,$95 ,3%,None,Basic App,15%,Airport Lounge,343.3500493
Region - West,$95 ,3%,None,Basic App,15%,Travel Insurance,340.8529348
Region - West,$95 ,3%,None,Basic App,20%,None,491.1308534
Region - West,$95 ,3%,None,Basic App,20%,Airport Lounge,548.3110589
Region - West,$95 ,3%,None,Basic App,20%,Travel Insurance,541.9029091
Region - West,$95 ,3%,None,Basic App,25%,None,473.4651727
Region - West,$95 ,3%,None,Basic App,25%,Airport Lounge,606.247291
Region - West,$95 ,3%,None,Basic App,25%,Travel Insurance,595.4833512
Region - West,$95 ,3%,None,Basic App,30%,None,329.7520674
Region - West,$95 ,3%,None,Basic App,30%,Airport Lounge,496.6433588
Region - West,$95 ,3%,None,Basic App,30%,Travel Insurance,483.0870587
Region - West,$95 ,3%,None,Spend Insights,15%,None,402.5109059
Region - West,$95 ,3%,None,Spend Insights,15%,Airport Lounge,353.6608742
Region - West,$95 ,3%,None,Spend Insights,15%,Travel Insurance,352.0552806
Region - West,$95 ,3%,None,Spend Insights,20%,None,575.3168447
Region - West,$95 ,3%,None,Spend Insights,20%,Airport Lounge,591.7450178
Region - West,$95 ,3%,None,Spend Insights,20%,Travel Insurance,587.265671
Region - West,$95 ,3%,None,Spend Insights,25%,None,597.3762959
Region - West,$95 ,3%,None,Spend Insights,25%,Airport Lounge,691.0977668
Region - West,$95 ,3%,None,Spend Insights,25%,Travel Insurance,682.7170933
Region - West,$95 ,3%,None,Spend Insights,30%,None,458.3781037
Region - West,$95 ,3%,None,Spend Insights,30%,Airport Lounge,619.0676563
Region - West,$95 ,3%,None,Spend Insights,30%,Travel Insurance,606.4448909
Region - West,$95 ,3%,None,Budget Coaching,15%,None,398.4686233
Region - West,$95 ,3%,None,Budget Coaching,15%,Airport Lounge,346.2452131
Region - West,$95 ,3%,None,Budget Coaching,15%,Travel Insurance,344.7640616
Region - West,$95 ,3%,None,Budget Coaching,20%,None,577.6802735
Region - West,$95 ,3%,None,Budget Coaching,20%,Airport Lounge,588.1356713
Region - West,$95 ,3%,None,Budget Coaching,20%,Travel Insurance,583.925558
Region - West,$95 ,3%,None,Budget Coaching,25%,None,606.2982651
Region - West,$95 ,3%,None,Budget Coaching,25%,Airport Lounge,692.8234696
Region - West,$95 ,3%,None,Budget Coaching,25%,Travel Insurance,684.834903
Region - West,$95 ,3%,None,Budget Coaching,30%,None,471.2485153
Region - West,$95 ,3%,None,Budget Coaching,30%,Airport Lounge,627.4237204
Region - West,$95 ,3%,None,Budget Coaching,30%,Travel Insurance,615.1375549
Region - West,$95 ,3%,0% for 12 months,Basic App,15%,None,-4.349137447
Region - West,$95 ,3%,0% for 12 months,Basic App,15%,Airport Lounge,-98.61846203
Region - West,$95 ,3%,0% for 12 months,Basic App,15%,Travel Insurance,-98.2837922
Region - West,$95 ,3%,0% for 12 months,Basic App,20%,None,232.9900819
Region - West,$95 ,3%,0% for 12 months,Basic App,20%,Airport Lounge,174.8751437
Region - West,$95 ,3%,0% for 12 months,Basic App,20%,Travel Insurance,173.8697854
Region - West,$95 ,3%,0% for 12 months,Basic App,25%,None,335.8578763
Region - West,$95 ,3%,0% for 12 months,Basic App,25%,Airport Lounge,327.8320619
Region - West,$95 ,3%,0% for 12 months,Basic App,25%,Travel Insurance,324.7382284
Region - West,$95 ,3%,0% for 12 months,Basic App,30%,None,297.7572339
Region - West,$95 ,3%,0% for 12 months,Basic App,30%,Airport Lounge,345.7553285
Region - West,$95 ,3%,0% for 12 months,Basic App,30%,Travel Insurance,340.0117031
Region - West,$95 ,3%,0% for 12 months,Spend Insights,15%,None,-13.78478476
Region - West,$95 ,3%,0% for 12 months,Spend Insights,15%,Airport Lounge,-110.7773492
Region - West,$95 ,3%,0% for 12 months,Spend Insights,15%,Travel Insurance,-110.549921
Region - West,$95 ,3%,0% for 12 months,Spend Insights,20%,None,246.3735443
Region - West,$95 ,3%,0% for 12 months,Spend Insights,20%,Airport Lounge,173.2548854
Region - West,$95 ,3%,0% for 12 months,Spend Insights,20%,Travel Insurance,172.6408017
Region - West,$95 ,3%,0% for 12 months,Spend Insights,25%,None,379.1658375
Region - West,$95 ,3%,0% for 12 months,Spend Insights,25%,Airport Lounge,343.5378133
Region - West,$95 ,3%,0% for 12 months,Spend Insights,25%,Travel Insurance,341.4774108
Region - West,$95 ,3%,0% for 12 months,Spend Insights,30%,None,368.3757504
Region - West,$95 ,3%,0% for 12 months,Spend Insights,30%,Airport Lounge,386.6787622
Region - West,$95 ,3%,0% for 12 months,Spend Insights,30%,Travel Insurance,382.3361647
Region - West,$95 ,3%,0% for 12 months,Budget Coaching,15%,None,-23.09215051
Region - West,$95 ,3%,0% for 12 months,Budget Coaching,15%,Airport Lounge,-120.6885172
Region - West,$95 ,3%,0% for 12 months,Budget Coaching,15%,Travel Insurance,-120.4557387
Region - West,$95 ,3%,0% for 12 months,Budget Coaching,20%,None,239.7700352
Region - West,$95 ,3%,0% for 12 months,Budget Coaching,20%,Airport Lounge,164.5459295
Region - West,$95 ,3%,0% for 12 months,Budget Coaching,20%,Travel Insurance,163.9970437
Region - West,$95 ,3%,0% for 12 months,Budget Coaching,25%,None,376.5086395
Region - West,$95 ,3%,0% for 12 months,Budget Coaching,25%,Airport Lounge,336.8936781
Region - West,$95 ,3%,0% for 12 months,Budget Coaching,25%,Travel Insurance,334.9864982
Region - West,$95 ,3%,0% for 12 months,Budget Coaching,30%,None,370.7009792
Region - West,$95 ,3%,0% for 12 months,Budget Coaching,30%,Airport Lounge,383.590493
Region - West,$95 ,3%,0% for 12 months,Budget Coaching,30%,Travel Insurance,379.4987653
Region - West,$95 ,3%,0% for 18 months,Basic App,15%,None,-230.8629589
Region - West,$95 ,3%,0% for 18 months,Basic App,15%,Airport Lounge,-339.6454683
Region - West,$95 ,3%,0% for 18 months,Basic App,15%,Travel Insurance,-338.8243958
Region - West,$95 ,3%,0% for 18 months,Basic App,20%,None,37.94465915
Region - West,$95 ,3%,0% for 18 months,Basic App,20%,Airport Lounge,-50.90713884
Region - West,$95 ,3%,0% for 18 months,Basic App,20%,Travel Insurance,-50.69577306
Region - West,$95 ,3%,0% for 18 months,Basic App,25%,None,184.0673579
Region - West,$95 ,3%,0% for 18 months,Basic App,25%,Airport Lounge,126.8438549
Region - West,$95 ,3%,0% for 18 months,Basic App,25%,Travel Insurance,125.9601901
Region - West,$95 ,3%,0% for 18 months,Basic App,30%,None,203.2499846
Region - West,$95 ,3%,0% for 18 months,Basic App,30%,Airport Lounge,188.2356719
Region - West,$95 ,3%,0% for 18 months,Basic App,30%,Travel Insurance,185.8234978
Region - West,$95 ,3%,0% for 18 months,Spend Insights,15%,None,-249.6260074
Region - West,$95 ,3%,0% for 18 months,Spend Insights,15%,Airport Lounge,-355.5320369
Region - West,$95 ,3%,0% for 18 months,Spend Insights,15%,Travel Insurance,-355.0160836
Region - West,$95 ,3%,0% for 18 months,Spend Insights,20%,None,31.5448789
Region - West,$95 ,3%,0% for 18 months,Spend Insights,20%,Airport Lounge,-62.06077661
Region - West,$95 ,3%,0% for 18 months,Spend Insights,20%,Travel Insurance,-61.90394408
Region - West,$95 ,3%,0% for 18 months,Spend Insights,25%,None,196.6522996
Region - West,$95 ,3%,0% for 18 months,Spend Insights,25%,Airport Lounge,124.5021998
Region - West,$95 ,3%,0% for 18 months,Spend Insights,25%,Travel Insurance,123.9621272
Region - West,$95 ,3%,0% for 18 months,Spend Insights,30%,None,237.4492743
Region - West,$95 ,3%,0% for 18 months,Spend Insights,30%,Airport Lounge,199.5516544
Region - West,$95 ,3%,0% for 18 months,Spend Insights,30%,Travel Insurance,197.8793048
Region - West,$95 ,3%,0% for 18 months,Budget Coaching,15%,None,-259.99329
Region - West,$95 ,3%,0% for 18 months,Budget Coaching,15%,Airport Lounge,-365.868762
Region - West,$95 ,3%,0% for 18 months,Budget Coaching,15%,Travel Insurance,-365.3703021
Region - West,$95 ,3%,0% for 18 months,Budget Coaching,20%,None,22.67264268
Region - West,$95 ,3%,0% for 18 months,Budget Coaching,20%,Airport Lounge,-71.81255794
Region - West,$95 ,3%,0% for 18 months,Budget Coaching,20%,Travel Insurance,-71.64197046
